gene_id	sumUMI	CPM	type	biotype	zScore	pValue	calls_pValue	cellTypeName	cellTypeId
ENSMUSG00000017009	235	146.273996715993	genic	protein_coding	4.84747023139563	6.25228944666505e-07	present	B-cell	CL:0000236
ENSMUSG00000017049	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017057	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017064	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017119	31	19.2957187157268	genic	protein_coding	2.69023480139246	0.00357008805687267	present	B-cell	CL:0000236
ENSMUSG00000017132	81	50.4178456765764	genic	protein_coding	3.71311408512506	0.00010236227193669	present	B-cell	CL:0000236
ENSMUSG00000017144	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017146	3	1.86732761765098	genic	protein_coding	0.203091379758545	0.419531804644541	absent	B-cell	CL:0000236
ENSMUSG00000017165	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017167	1	0.622442539216992	genic	protein_coding	-0.966916188696959	0.833207033446457	absent	B-cell	CL:0000236
ENSMUSG00000017176	24	14.9386209412078	genic	protein_coding	2.41766914028566	0.00781013627207135	present	B-cell	CL:0000236
ENSMUSG00000017188	119	74.0706621668221	genic	protein_coding	4.12278717180607	1.87157757541568e-05	present	B-cell	CL:0000236
ENSMUSG00000017195	4	2.48977015686797	genic	protein_coding	0.509468984987784	0.305211766324668	absent	B-cell	CL:0000236
ENSMUSG00000017204	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017210	11	6.84686793138691	genic	protein_coding	1.5868105868692	0.0562777751682403	absent	B-cell	CL:0000236
ENSMUSG00000017211	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017221	40	24.8977015686797	genic	protein_coding	2.96169167865704	0.00152976994653479	present	B-cell	CL:0000236
ENSMUSG00000017264	36	22.4079314118117	genic	protein_coding	2.84948412189879	0.00218950957226153	present	B-cell	CL:0000236
ENSMUSG00000017286	38	23.6528164902457	genic	protein_coding	2.90706499801321	0.00182418690594146	present	B-cell	CL:0000236
ENSMUSG00000017288	15	9.33663808825488	genic	protein_coding	1.91712148658543	0.0276112497607477	present	B-cell	CL:0000236
ENSMUSG00000017291	49	30.4996844216326	genic	protein_coding	3.17782099549977	0.000741931663084738	present	B-cell	CL:0000236
ENSMUSG00000017299	18	11.2039657059059	genic	protein_coding	2.11129153505642	0.0173736305946077	present	B-cell	CL:0000236
ENSMUSG00000017300	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017307	13	8.0917530098209	genic	protein_coding	1.76472097929187	0.0388053354527694	present	B-cell	CL:0000236
ENSMUSG00000017309	1	0.622442539216992	genic	protein_coding	-0.966916188696959	0.833207033446457	absent	B-cell	CL:0000236
ENSMUSG00000017310	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017311	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017314	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017316	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017344	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017376	12	7.46931047060391	genic	protein_coding	1.67947655344329	0.046529602327053	present	B-cell	CL:0000236
ENSMUSG00000017386	37	23.0303739510287	genic	protein_coding	2.87866366731137	0.00199681997578508	present	B-cell	CL:0000236
ENSMUSG00000017390	7	4.35709777451895	genic	protein_coding	1.10545240340141	0.134481803798075	absent	B-cell	CL:0000236
ENSMUSG00000017400	17	10.5815231666889	genic	protein_coding	2.0504185797077	0.0201618008174391	present	B-cell	CL:0000236
ENSMUSG00000017404	91	56.6422710687463	genic	protein_coding	3.83708957139024	6.22505353374165e-05	present	B-cell	CL:0000236
ENSMUSG00000017405	8	4.97954031373594	genic	protein_coding	1.24766157183015	0.106077509883241	absent	B-cell	CL:0000236
ENSMUSG00000017412	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017417	1	0.622442539216992	genic	protein_coding	-0.966916188696959	0.833207033446457	absent	B-cell	CL:0000236
ENSMUSG00000017418	8	4.97954031373594	genic	protein_coding	1.24766157183015	0.106077509883241	absent	B-cell	CL:0000236
ENSMUSG00000017421	217	135.070031010087	genic	protein_coding	4.76260339349083	9.55556106406616e-07	present	B-cell	CL:0000236
ENSMUSG00000017428	126	78.427759941341	genic	protein_coding	4.18366012715479	1.43426436021452e-05	present	B-cell	CL:0000236
ENSMUSG00000017446	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017453	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017466	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017478	29	18.0508336372928	genic	protein_coding	2.61920936892734	0.00440669182691933	present	B-cell	CL:0000236
ENSMUSG00000017485	96	59.7544837648312	genic	protein_coding	3.8940543139704	4.9291280738508e-05	present	B-cell	CL:0000236
ENSMUSG00000017491	1	0.622442539216992	genic	protein_coding	-0.966916188696959	0.833207033446457	absent	B-cell	CL:0000236
ENSMUSG00000017493	2	1.24488507843398	genic	protein_coding	-0.228723601854587	0.590458125310241	absent	B-cell	CL:0000236
ENSMUSG00000017499	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017548	47	29.2547993431986	genic	protein_coding	3.13344012456875	0.000863850818419694	present	B-cell	CL:0000236
ENSMUSG00000017550	5	3.11221269608496	genic	protein_coding	0.747113918129922	0.227497399748802	absent	B-cell	CL:0000236
ENSMUSG00000017561	432	268.895176941741	genic	protein_coding	5.49587686403904	1.94386862485193e-08	present	B-cell	CL:0000236
ENSMUSG00000017588	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017607	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017615	26	16.1835060196418	genic	protein_coding	2.50291356613424	0.0061587810784382	present	B-cell	CL:0000236
ENSMUSG00000017631	8	4.97954031373594	genic	protein_coding	1.24766157183015	0.106077509883241	absent	B-cell	CL:0000236
ENSMUSG00000017639	3	1.86732761765098	genic	protein_coding	0.203091379758545	0.419531804644541	absent	B-cell	CL:0000236
ENSMUSG00000017652	95	59.1320412256143	genic	protein_coding	3.88290251799772	5.160847776075e-05	present	B-cell	CL:0000236
ENSMUSG00000017664	40	24.8977015686797	genic	protein_coding	2.96169167865704	0.00152976994653479	present	B-cell	CL:0000236
ENSMUSG00000017667	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017670	14	8.71419554903789	genic	protein_coding	1.84364499024378	0.0326174473876043	present	B-cell	CL:0000236
ENSMUSG00000017677	42	26.1425866471137	genic	protein_coding	3.01365255869928	0.00129061613285543	present	B-cell	CL:0000236
ENSMUSG00000017679	84	52.2851732942273	genic	protein_coding	3.75184514554165	8.77689408478851e-05	present	B-cell	CL:0000236
ENSMUSG00000017686	37	23.0303739510287	genic	protein_coding	2.87866366731137	0.00199681997578508	present	B-cell	CL:0000236
ENSMUSG00000017688	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017692	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017697	2	1.24488507843398	genic	protein_coding	-0.228723601854587	0.590458125310241	absent	B-cell	CL:0000236
ENSMUSG00000017707	309	192.334744618051	genic	protein_coding	5.1390165008428	1.38090074432232e-07	present	B-cell	CL:0000236
ENSMUSG00000017713	1	0.622442539216992	genic	protein_coding	-0.966916188696959	0.833207033446457	absent	B-cell	CL:0000236
ENSMUSG00000017715	43	26.7650291863307	genic	protein_coding	3.03871222746817	0.00118795845051616	present	B-cell	CL:0000236
ENSMUSG00000017716	1	0.622442539216992	genic	protein_coding	-0.966916188696959	0.833207033446457	absent	B-cell	CL:0000236
ENSMUSG00000017718	5	3.11221269608496	genic	protein_coding	0.747113918129922	0.227497399748802	absent	B-cell	CL:0000236
ENSMUSG00000017720	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017721	58	36.1016672745855	genic	protein_coding	3.35740195576971	0.000393393207969395	present	B-cell	CL:0000236
ENSMUSG00000017723	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017724	1	0.622442539216992	genic	protein_coding	-0.966916188696959	0.833207033446457	absent	B-cell	CL:0000236
ENSMUSG00000017733	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017734	3	1.86732761765098	genic	protein_coding	0.203091379758545	0.419531804644541	absent	B-cell	CL:0000236
ENSMUSG00000017737	1	0.622442539216992	genic	protein_coding	-0.966916188696959	0.833207033446457	absent	B-cell	CL:0000236
ENSMUSG00000017740	1	0.622442539216992	genic	protein_coding	-0.966916188696959	0.833207033446457	absent	B-cell	CL:0000236
ENSMUSG00000017747	7	4.35709777451895	genic	protein_coding	1.10545240340141	0.134481803798075	absent	B-cell	CL:0000236
ENSMUSG00000017754	2	1.24488507843398	genic	protein_coding	-0.228723601854587	0.590458125310241	absent	B-cell	CL:0000236
ENSMUSG00000017756	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017760	84	52.2851732942273	genic	protein_coding	3.75184514554165	8.77689408478851e-05	present	B-cell	CL:0000236
ENSMUSG00000017764	4	2.48977015686797	genic	protein_coding	0.509468984987784	0.305211766324668	absent	B-cell	CL:0000236
ENSMUSG00000017765	3	1.86732761765098	genic	protein_coding	0.203091379758545	0.419531804644541	absent	B-cell	CL:0000236
ENSMUSG00000017767	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017774	81	50.4178456765764	genic	protein_coding	3.71311408512506	0.00010236227193669	present	B-cell	CL:0000236
ENSMUSG00000017776	48	29.8772418824156	genic	protein_coding	3.15586172712803	0.000800123514756223	present	B-cell	CL:0000236
ENSMUSG00000017778	430	267.650291863307	genic	protein_coding	5.49093492113742	1.99905832285531e-08	present	B-cell	CL:0000236
ENSMUSG00000017781	164	102.080576431587	genic	protein_coding	4.46437415841934	4.01515644335464e-06	present	B-cell	CL:0000236
ENSMUSG00000017801	22	13.6937358627738	genic	protein_coding	2.32500317371157	0.0100358952488053	present	B-cell	CL:0000236
ENSMUSG00000017802	53	32.9894545785006	genic	protein_coding	3.26139222888438	0.000554332836629573	present	B-cell	CL:0000236
ENSMUSG00000017817	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017830	21	13.0712933235568	genic	protein_coding	2.27545997185691	0.0114391756418037	present	B-cell	CL:0000236
ENSMUSG00000017831	42	26.1425866471137	genic	protein_coding	3.01365255869928	0.00129061613285543	present	B-cell	CL:0000236
ENSMUSG00000017832	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017837	26	16.1835060196418	genic	protein_coding	2.50291356613424	0.0061587810784382	present	B-cell	CL:0000236
ENSMUSG00000017843	54	33.6118971177176	genic	protein_coding	3.28129910351192	0.000516650523864841	present	B-cell	CL:0000236
ENSMUSG00000017858	26	16.1835060196418	genic	protein_coding	2.50291356613424	0.0061587810784382	present	B-cell	CL:0000236
ENSMUSG00000017861	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017868	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017897	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017922	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017929	35	21.7854888725947	genic	protein_coding	2.81948251022829	0.00240505761085822	present	B-cell	CL:0000236
ENSMUSG00000017943	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017950	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017969	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017978	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000017999	43	26.7650291863307	genic	protein_coding	3.03871222746817	0.00118795845051616	present	B-cell	CL:0000236
ENSMUSG00000018001	6	3.73465523530195	genic	protein_coding	0.941283966600917	0.173279678494105	absent	B-cell	CL:0000236
ENSMUSG00000018008	55	34.2343396569346	genic	protein_coding	3.30084069369608	0.000481977996646908	present	B-cell	CL:0000236
ENSMUSG00000018012	1	0.622442539216992	genic	protein_coding	-0.966916188696959	0.833207033446457	absent	B-cell	CL:0000236
ENSMUSG00000018040	61	37.9689948922365	genic	protein_coding	3.41111014840123	0.00032349474545798	present	B-cell	CL:0000236
ENSMUSG00000018042	43	26.7650291863307	genic	protein_coding	3.03871222746817	0.00118795845051616	present	B-cell	CL:0000236
ENSMUSG00000018068	21	13.0712933235568	genic	protein_coding	2.27545997185691	0.0114391756418037	present	B-cell	CL:0000236
ENSMUSG00000018076	43	26.7650291863307	genic	protein_coding	3.03871222746817	0.00118795845051616	present	B-cell	CL:0000236
ENSMUSG00000018102	115	71.5808920099541	genic	protein_coding	4.08637382021339	2.19083802881743e-05	present	B-cell	CL:0000236
ENSMUSG00000018126	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018143	24	14.9386209412078	genic	protein_coding	2.41766914028566	0.00781013627207135	present	B-cell	CL:0000236
ENSMUSG00000018160	60	37.3465523530195	genic	protein_coding	3.39350666027017	0.000345019402637648	present	B-cell	CL:0000236
ENSMUSG00000018166	3	1.86732761765098	genic	protein_coding	0.203091379758545	0.419531804644541	absent	B-cell	CL:0000236
ENSMUSG00000018167	26	16.1835060196418	genic	protein_coding	2.50291356613424	0.0061587810784382	present	B-cell	CL:0000236
ENSMUSG00000018168	111	69.0911218530861	genic	protein_coding	4.04867123576688	2.57546204438007e-05	present	B-cell	CL:0000236
ENSMUSG00000018169	56	34.8567821961516	genic	protein_coding	3.32003016392852	0.000450038611912881	present	B-cell	CL:0000236
ENSMUSG00000018171	43	26.7650291863307	genic	protein_coding	3.03871222746817	0.00118795845051616	present	B-cell	CL:0000236
ENSMUSG00000018189	50	31.1221269608496	genic	protein_coding	3.19933661179917	0.000688721193688907	present	B-cell	CL:0000236
ENSMUSG00000018196	53	32.9894545785006	genic	protein_coding	3.26139222888438	0.000554332836629573	present	B-cell	CL:0000236
ENSMUSG00000018199	4	2.48977015686797	genic	protein_coding	0.509468984987784	0.305211766324668	absent	B-cell	CL:0000236
ENSMUSG00000018209	86	53.5300583726613	genic	protein_coding	3.77690481431054	7.93946904468166e-05	present	B-cell	CL:0000236
ENSMUSG00000018211	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018217	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018238	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018239	51	31.7445695000666	genic	protein_coding	3.2204261481632	0.000640000838233438	present	B-cell	CL:0000236
ENSMUSG00000018259	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018263	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018286	210	130.712933235568	genic	protein_coding	4.72768266552616	1.13548367489943e-06	present	B-cell	CL:0000236
ENSMUSG00000018287	86	53.5300583726613	genic	protein_coding	3.77690481431054	7.93946904468166e-05	present	B-cell	CL:0000236
ENSMUSG00000018293	2772	1725.4107187095	genic	protein_coding	7.47557948956332	3.8432189660058e-14	present	B-cell	CL:0000236
ENSMUSG00000018322	76	47.3056329804914	genic	protein_coding	3.64525758485559	0.000133562055589146	present	B-cell	CL:0000236
ENSMUSG00000018326	133	82.78485771586	genic	protein_coding	4.24124100326921	1.11143646708535e-05	present	B-cell	CL:0000236
ENSMUSG00000018334	2	1.24488507843398	genic	protein_coding	-0.228723601854587	0.590458125310241	absent	B-cell	CL:0000236
ENSMUSG00000018339	1	0.622442539216992	genic	protein_coding	-0.966916188696959	0.833207033446457	absent	B-cell	CL:0000236
ENSMUSG00000018340	102	63.4891390001332	genic	protein_coding	3.95861873500557	3.76922313959411e-05	present	B-cell	CL:0000236
ENSMUSG00000018341	2	1.24488507843398	genic	protein_coding	-0.228723601854587	0.590458125310241	absent	B-cell	CL:0000236
ENSMUSG00000018347	13	8.0917530098209	genic	protein_coding	1.76472097929187	0.0388053354527694	present	B-cell	CL:0000236
ENSMUSG00000018362	2	1.24488507843398	genic	protein_coding	-0.228723601854587	0.590458125310241	absent	B-cell	CL:0000236
ENSMUSG00000018363	21	13.0712933235568	genic	protein_coding	2.27545997185691	0.0114391756418037	present	B-cell	CL:0000236
ENSMUSG00000018372	13	8.0917530098209	genic	protein_coding	1.76472097929187	0.0388053354527694	present	B-cell	CL:0000236
ENSMUSG00000018377	62	38.5914374314535	genic	protein_coding	3.42842738823483	0.000303544455290014	present	B-cell	CL:0000236
ENSMUSG00000018378	7	4.35709777451895	genic	protein_coding	1.10545240340141	0.134481803798075	absent	B-cell	CL:0000236
ENSMUSG00000018379	70	43.5709777451895	genic	protein_coding	3.55767509707066	0.000187075846701565	present	B-cell	CL:0000236
ENSMUSG00000018381	3	1.86732761765098	genic	protein_coding	0.203091379758545	0.419531804644541	absent	B-cell	CL:0000236
ENSMUSG00000018387	1	0.622442539216992	genic	protein_coding	-0.966916188696959	0.833207033446457	absent	B-cell	CL:0000236
ENSMUSG00000018395	6	3.73465523530195	genic	protein_coding	0.941283966600917	0.173279678494105	absent	B-cell	CL:0000236
ENSMUSG00000018398	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018401	12	7.46931047060391	genic	protein_coding	1.67947655344329	0.046529602327053	present	B-cell	CL:0000236
ENSMUSG00000018405	10	6.22442539216992	genic	protein_coding	1.48530650497229	0.0687313247473482	absent	B-cell	CL:0000236
ENSMUSG00000018411	4	2.48977015686797	genic	protein_coding	0.509468984987784	0.305211766324668	absent	B-cell	CL:0000236
ENSMUSG00000018412	121	75.315547245256	genic	protein_coding	4.14053736243536	1.7324658203128e-05	present	B-cell	CL:0000236
ENSMUSG00000018415	20	12.4488507843398	genic	protein_coding	2.22349909181466	0.0130910822795479	present	B-cell	CL:0000236
ENSMUSG00000018417	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018425	68	42.3260926667555	genic	protein_coding	3.52680375339244	0.000210304196860084	present	B-cell	CL:0000236
ENSMUSG00000018427	8	4.97954031373594	genic	protein_coding	1.24766157183015	0.106077509883241	absent	B-cell	CL:0000236
ENSMUSG00000018428	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018433	33	20.5406037941607	genic	protein_coding	2.7568181553247	0.00291834003136893	present	B-cell	CL:0000236
ENSMUSG00000018442	87	54.1525009118783	genic	protein_coding	3.78921693738284	7.55614503673563e-05	present	B-cell	CL:0000236
ENSMUSG00000018446	96	59.7544837648312	genic	protein_coding	3.8940543139704	4.9291280738508e-05	present	B-cell	CL:0000236
ENSMUSG00000018449	47	29.2547993431986	genic	protein_coding	3.13344012456875	0.000863850818419694	present	B-cell	CL:0000236
ENSMUSG00000018451	0	0	genic	lincRNA	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018459	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018470	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018474	86	53.5300583726613	genic	protein_coding	3.77690481431054	7.93946904468166e-05	present	B-cell	CL:0000236
ENSMUSG00000018476	71	44.1934202844065	genic	protein_coding	3.57278154587662	0.000176604702227194	present	B-cell	CL:0000236
ENSMUSG00000018479	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018481	33	20.5406037941607	genic	protein_coding	2.7568181553247	0.00291834003136893	present	B-cell	CL:0000236
ENSMUSG00000018486	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018500	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018501	245	152.498422108163	genic	protein_coding	4.89185110232665	4.99460023167858e-07	present	B-cell	CL:0000236
ENSMUSG00000018507	49	30.4996844216326	genic	protein_coding	3.17782099549977	0.000741931663084738	present	B-cell	CL:0000236
ENSMUSG00000018509	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018537	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018541	28	17.4283910980758	genic	protein_coding	2.58183757708615	0.00491379124569966	present	B-cell	CL:0000236
ENSMUSG00000018543	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018547	22	13.6937358627738	genic	protein_coding	2.32500317371157	0.0100358952488053	present	B-cell	CL:0000236
ENSMUSG00000018548	10	6.22442539216992	genic	protein_coding	1.48530650497229	0.0687313247473482	absent	B-cell	CL:0000236
ENSMUSG00000018554	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018559	52	32.3670120392836	genic	protein_coding	3.24110615297661	0.000595334183927922	present	B-cell	CL:0000236
ENSMUSG00000018565	33	20.5406037941607	genic	protein_coding	2.7568181553247	0.00291834003136893	present	B-cell	CL:0000236
ENSMUSG00000018566	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018567	541	336.741413716393	genic	protein_coding	5.73549217107211	4.86147918311611e-09	present	B-cell	CL:0000236
ENSMUSG00000018569	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018570	2	1.24488507843398	genic	protein_coding	-0.228723601854587	0.590458125310241	absent	B-cell	CL:0000236
ENSMUSG00000018572	44	27.3874717255477	genic	protein_coding	3.06319576055394	0.00109493376610259	present	B-cell	CL:0000236
ENSMUSG00000018574	15	9.33663808825488	genic	protein_coding	1.91712148658543	0.0276112497607477	present	B-cell	CL:0000236
ENSMUSG00000018581	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018583	148	92.1214958041148	genic	protein_coding	4.35504884099612	6.65186260800429e-06	present	B-cell	CL:0000236
ENSMUSG00000018585	199	123.866065304181	genic	protein_coding	4.6703834946863	1.50318976576476e-06	present	B-cell	CL:0000236
ENSMUSG00000018589	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018593	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018595	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018599	5	3.11221269608496	genic	protein_coding	0.747113918129922	0.227497399748802	absent	B-cell	CL:0000236
ENSMUSG00000018604	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018620	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018623	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018634	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018648	3	1.86732761765098	genic	protein_coding	0.203091379758545	0.419531804644541	absent	B-cell	CL:0000236
ENSMUSG00000018651	2	1.24488507843398	genic	protein_coding	-0.228723601854587	0.590458125310241	absent	B-cell	CL:0000236
ENSMUSG00000018654	123	76.56043232369	genic	protein_coding	4.1579965531901	1.60525433482839e-05	present	B-cell	CL:0000236
ENSMUSG00000018656	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018659	17	10.5815231666889	genic	protein_coding	2.0504185797077	0.0201618008174391	present	B-cell	CL:0000236
ENSMUSG00000018661	17	10.5815231666889	genic	protein_coding	2.0504185797077	0.0201618008174391	present	B-cell	CL:0000236
ENSMUSG00000018666	136	84.6521853335109	genic	protein_coding	4.26499634023481	9.99527392630887e-06	present	B-cell	CL:0000236
ENSMUSG00000018669	27	16.8059485588588	genic	protein_coding	2.54310651666955	0.00549358647250982	present	B-cell	CL:0000236
ENSMUSG00000018672	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018677	54	33.6118971177176	genic	protein_coding	3.28129910351192	0.000516650523864841	present	B-cell	CL:0000236
ENSMUSG00000018678	23	14.3161784019908	genic	protein_coding	2.3723437133865	0.00883781960336312	present	B-cell	CL:0000236
ENSMUSG00000018697	37	23.0303739510287	genic	protein_coding	2.87866366731137	0.00199681997578508	present	B-cell	CL:0000236
ENSMUSG00000018698	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018707	26	16.1835060196418	genic	protein_coding	2.50291356613424	0.0061587810784382	present	B-cell	CL:0000236
ENSMUSG00000018727	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018733	5	3.11221269608496	genic	protein_coding	0.747113918129922	0.227497399748802	absent	B-cell	CL:0000236
ENSMUSG00000018736	36	22.4079314118117	genic	protein_coding	2.84948412189879	0.00218950957226153	present	B-cell	CL:0000236
ENSMUSG00000018740	3	1.86732761765098	genic	protein_coding	0.203091379758545	0.419531804644541	absent	B-cell	CL:0000236
ENSMUSG00000018750	30	18.6732761765098	genic	protein_coding	2.6553140734278	0.00396172993791339	present	B-cell	CL:0000236
ENSMUSG00000018752	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018761	30	18.6732761765098	genic	protein_coding	2.6553140734278	0.00396172993791339	present	B-cell	CL:0000236
ENSMUSG00000018765	30	18.6732761765098	genic	protein_coding	2.6553140734278	0.00396172993791339	present	B-cell	CL:0000236
ENSMUSG00000018770	193	120.131410068879	genic	protein_coding	4.63777931213353	1.76086258742183e-06	present	B-cell	CL:0000236
ENSMUSG00000018774	3	1.86732761765098	genic	protein_coding	0.203091379758545	0.419531804644541	absent	B-cell	CL:0000236
ENSMUSG00000018776	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018796	11	6.84686793138691	genic	protein_coding	1.5868105868692	0.0562777751682403	absent	B-cell	CL:0000236
ENSMUSG00000018800	2	1.24488507843398	genic	protein_coding	-0.228723601854587	0.590458125310241	absent	B-cell	CL:0000236
ENSMUSG00000018809	18	11.2039657059059	genic	protein_coding	2.11129153505642	0.0173736305946077	present	B-cell	CL:0000236
ENSMUSG00000018819	798	496.70914629516	genic	protein_coding	6.14944115856709	3.88782128578017e-10	present	B-cell	CL:0000236
ENSMUSG00000018820	56	34.8567821961516	genic	protein_coding	3.32003016392852	0.000450038611912881	present	B-cell	CL:0000236
ENSMUSG00000018821	3	1.86732761765098	genic	protein_coding	0.203091379758545	0.419531804644541	absent	B-cell	CL:0000236
ENSMUSG00000018822	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018830	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018841	20	12.4488507843398	genic	protein_coding	2.22349909181466	0.0130910822795479	present	B-cell	CL:0000236
ENSMUSG00000018844	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018845	0	0	genic	protein_coding	NA	NA	absent	B-cell	CL:0000236
ENSMUSG00000018846	12	7.46931047060391	genic	protein_coding	1.67947655344329	0.046529602327053	present	B-cell	CL:0000236
